feature_1,feature_2,feature_3,feature_4,feature_5,target
-193.93129129833045,49.21707854385125,8.167935709677018,5.00616202879167,-13.9469624035987,1
-217.2684537480943,49.14730641540809,1.0060140821907622,4.15373333243139,-11.607719512612714,1
-225.81259855434615,50.881207572918,6.7847582167932945,4.613370614743387,-18.305696473024888,1
-175.5764926230664,49.731324283481115,-4.053439649297199,5.609238318987533,-9.29288707013214,2
-184.08934117519982,48.43016810682115,-1.942968523559282,4.883767952291377,-7.529054699953147,1
-185.17637801608907,51.801621076681634,-0.7841732828715425,6.1281959722826995,-15.735333314381577,2
-193.6827902826394,49.77328962981591,-4.050706180659784,5.058427513040599,-10.044569001616777,0
-209.4685005170562,52.72126892272494,0.3016088911371556,5.727116345142163,-19.16684498197607,0
-202.74749329821333,49.99215746405293,-12.169967997098844,4.7478829235110735,-7.442054318101498,2
-224.4982887231531,50.66755647718509,-3.4051382959143255,4.437812907678371,-13.46834762146338,2
-200.67015948284228,50.7464255478417,-9.309461943129566,5.133785368196676,-10.292569690388572,2
-171.5865007813633,49.646503660145754,-2.66964928427196,5.720874625254295,-9.539785291385003,2
-188.21566252914974,48.42494724515785,-5.7574639325825245,4.701540048092114,-6.055536765323436,0
-192.44563505774715,50.07837782397403,7.511938087430483,5.366484112249214,-15.577568957380581,1
-184.69185475519768,51.210338055845234,-2.751292733597936,5.895489994649111,-13.540586684729028,2
-220.20811485075876,49.98684988020085,-10.335953514131953,4.224126905816382,-8.836092732030325,2
-211.40984395265062,49.61789007708964,9.202068531255204,4.623244943147091,-15.928681642103342,0
-188.87514462426043,48.41739430027851,6.844172867513889,4.847070906642082,-11.383961601166954,1
-204.55056903397394,51.86128678742508,1.8941747499639128,5.580223345887943,-17.703119688605923,0
-184.10053112684278,48.39500306495143,-8.240007184715235,4.785798098484048,-4.79009210138889,1
-192.81818336621515,49.762933053830515,-2.304700459750028,5.1050176913498255,-10.727060831434814,1
-189.9286296983921,50.4744793932655,0.6930940891014414,5.502173557643221,-13.508886187024025,0
-213.4299480760259,51.1801486979085,19.659299999970408,5.285473515807752,-23.975554447845127,1
-199.7242114235221,48.31316855979749,11.32220340095758,4.528602635653174,-13.430167636025098,0
-188.42249671465248,46.8899533785804,-13.027267822670845,4.022586459696983,0.5026169090400834,0
-198.20149704310992,48.321865510368056,-5.368823325027757,4.355670500491735,-6.346140974847996,2
-181.25661220076972,50.28868958115843,-4.028009359921619,5.64062359885622,-10.778345998728408,2
-173.3674088230812,49.680821552005376,-3.1720320404411773,5.671265699379354,-9.470196170584478,2
-184.43978449479897,47.96858466827475,-3.093641728386356,4.684467745893408,-6.00465942414068,1
-216.5297681888509,51.28221086235811,6.59304471046572,5.051480806684249,-18.80212323615408,0
-197.12788933515878,52.000775008630036,-4.675605654955174,5.776633130478356,-14.977795741840694,2
-214.97836502834346,49.11132186592932,-1.2162573749315175,4.182111440534634,-10.504451936869723,1
-193.03848031124454,48.7176418143788,-8.871114300892998,4.6185119922401405,-5.581608912436675,0
-194.3591600346622,49.852003025315604,11.28761161158737,5.2724448400675925,-16.72577503522819,1
-211.80256659623382,49.454717207935964,9.08652783020366,4.548284282448164,-15.522511063451443,1
-199.7270387078833,51.54434651137193,-6.830874493117687,5.4954269935723135,-13.122233820385025,2
-194.4635909594898,52.90905042556113,-0.862670186677511,6.251364216931592,-18.56000787092694,2
-200.4467270472601,52.14924543721827,0.7742835144805726,5.801484447231434,-17.73748119871987,0
-209.65587632824838,49.12464165594632,7.0574968767022295,4.4646040969277445,-13.836323476183503,1
-223.34022204092872,50.53223912710623,8.150590355299636,4.578331796527266,-17.9983812743434,1
-221.73094957859524,52.92990158013048,0.18959368350315697,5.4200589222278275,-20.038217521274312,0
-220.14846452638253,49.80244607391803,-2.048876581972837,4.268053196771582,-11.913701239741775,2
-207.72611536528825,48.185048478885875,-1.1156801753782741,4.063421605904034,-8.175247778007169,1
-182.83763487557363,48.271627951007176,-2.88086347155807,4.850970442770927,-6.726663061851212,0
-178.9353543102263,45.80111612674126,-10.42588835544036,3.946472076846694,2.2267520896438753,0
-207.25511540315387,48.88388958457238,-7.342469890891139,4.25643128581141,-7.120013577622809,2
-177.9102120725386,47.06078891872593,-4.753449854809575,4.526478082143021,-3.0002503276358916,1
-200.88760427829942,51.14598613326504,-4.850299398351476,5.33645170969975,-13.09346745965306,0
-192.84702316637856,49.24165952667983,-7.212332805887031,4.843038462917131,-7.468510781096256,0
-214.04533219397163,49.26722948658795,12.89257120207364,4.458916560982785,-16.784007240421293,0
-195.86844758060036,48.75433309893099,-3.5522298480460384,4.61503276180511,-8.013738738672897,2
-222.4829053571311,49.639228565495344,-6.095185293423867,4.079603064020937,-9.917673299555263,2
-196.88102341634493,48.0761847147124,2.8960026242770076,4.415797456629534,-9.229202642498924,2
-205.55641962556746,50.364225958809726,5.210381256540213,5.032442036430621,-15.730805814281915,0
-199.1967936447045,50.72524254917502,-9.098181893695607,5.174787226183151,-10.280259892493593,2
-207.76954487369338,50.72139841781513,5.766317644069066,5.104438397590853,-16.85900330112992,0
-203.0463566020585,50.36057704460987,2.8543225722208843,5.078021732711016,-14.636717502145524,0
-181.23254246809842,46.98009073107764,-0.6954717826309698,4.446710099354381,-4.650376596134217,1
-199.68384289520827,48.260707001924416,-8.954103065598861,4.238296082288588,-4.7463984206050105,2
-212.05943309669578,48.87267162940691,-2.6957585518939178,4.164211879030724,-9.230597470109371,1
-180.8923404525393,48.115847447019775,-2.6639257328721913,4.856396892218937,-6.393161311772526,1
-192.64326642617857,49.8237298298305,-1.9970142995950297,5.137390997811266,-10.989120293523094,0
-173.2842408461247,52.54353715596183,5.379637573448941,6.860887584482923,-19.597698753867945,2
-206.6694095754164,48.95696030256152,9.415027648304731,4.526858867004431,-14.342047234526746,0
-206.7099225113013,51.503475360467114,1.8521560616545785,5.37805965188756,-16.94866508279912,0
-223.12048513409326,50.982990011137844,-7.5943374332913995,4.542903434478144,-12.367692838316653,2
-203.82104230975287,48.475595779200326,0.2888347524677004,4.313286581417277,-9.288770687351029,1
-177.92041009577565,49.68636422340985,-4.745501025453399,5.509771969350445,-8.983026563079818,2
-206.27069171241294,48.83628363216087,5.841669421767462,4.446210267780341,-12.543758336044647,1
-196.77300794128573,49.3680610448488,4.018501034092507,4.918150900957556,-12.641240434731795,1
-180.8688660551109,46.28891802762979,-9.365828031487966,4.082910588129341,0.5982998001659756,0
-188.27423891762746,49.682391198108746,-8.432014776539978,5.134861844727802,-7.791666734064182,2
-186.9238262665145,48.91936090678227,6.76536856554392,5.095103282805121,-12.423192153209152,1
-211.1254676243287,51.70748469811304,0.29788677271495645,5.295467600019748,-16.91658655359212,0
-199.48435917876333,48.249584576724565,-15.754378944526671,4.149175769870529,-1.8420447715867128,0
-224.49489099432878,50.13076948727872,-6.418962472723752,4.196428473330922,-10.973073542769251,2
-182.18745101812533,50.17707749702119,8.3043525614613,5.7350730386683235,-15.765902746761341,0
-203.11610649822848,50.58170016699588,10.217155719926566,5.257409355031289,-18.252171386339228,1
-206.22899062631996,47.89718812071011,13.833475071602162,4.202917420908291,-13.778710832732122,0
-202.64155978447013,52.06924660568102,-6.229961672636085,5.608907618424805,-14.676752078530237,2
-186.9404761398771,48.875581549058076,-4.4715954344718964,4.927488194198936,-7.5786414057002505,0
-197.43632164590213,50.494120621025054,-8.818043709603717,5.147056006780285,-9.808563713648885,2
-203.5998166186015,50.91368399773808,3.9659395583983157,5.282797501626657,-16.385736603841504,0
-208.14853215397878,49.67207399689924,-4.109522712923236,4.567074777172392,-10.312510699527097,2
-215.16967293803165,49.82588460806123,10.587327192343512,4.602084774916492,-17.123344467327733,1
-191.54997707727787,50.28248851953248,-0.6716178841929871,5.361220757885819,-12.553998808541566,0
-193.54704048437625,54.03239027170189,2.7515115608638787,6.749301162171173,-22.611258509014483,2
-194.5152657466747,49.38675519488155,3.49887900053555,4.988832403147617,-12.382701228080101,1
-190.91307907045618,49.20961273879802,-4.399799263060709,4.929267399358574,-8.513330553367918,0
-207.02895647805772,48.68145717976564,-3.6390924161958207,4.237344187537798,-8.214811713093283,2
-209.34916815897947,48.63402963864324,-5.580753975070794,4.120937391056702,-7.370758797187154,2
-193.04146276063844,50.99279344929764,-6.151745094209154,5.50712940088647,-11.911181173694871,1
-204.80748700004352,49.53400789359813,-6.656686622329685,4.585743095293848,-8.801558436788566,2
-187.8588002760299,48.03421519912296,-7.493769128488259,4.54305856601651,-4.419584279769325,0
-190.5271654699999,50.36043162466096,-7.226313502682055,5.3345195136201395,-9.926396302821999,2
-209.5983570625503,48.58558836982229,-11.354195147080882,4.017568949953988,-4.831291585996396,2
-202.30865559500987,48.53755417617063,0.9979760816068195,4.393329774698765,-9.674632513473746,2
-192.79713074741545,49.27951521107668,4.273059863969567,5.012806406697262,-12.403282803279481,1
-204.90482956095747,50.12188224485578,7.311646801512859,4.9902315644018564,-16.04274302853395,0
-216.87388767703487,48.8447705441465,-8.498146437397464,3.9252968508793966,-6.890820895513812,2
-207.96816840949847,51.27531258162362,3.819031375394663,5.279597923331079,-17.30522644099225,0
-191.60862641928927,48.817493368646026,-12.254424140886385,4.655284518900958,-4.328473905437267,2
-188.15547657053244,50.775682742669964,-5.156828699285758,5.5920332170985105,-11.660188386367626,2
-198.052524347858,48.28978236844745,7.994996949345534,4.5275315284163105,-11.911336409094762,1
-207.2082254778403,49.46760409145556,12.898923204975166,4.748000499422532,-16.995669696062624,1
-211.30921583461387,49.31484904829175,-0.07463148521285601,4.388471967003536,-11.317323674716118,2
-155.7170719386992,48.83128364477257,0.09719963785504881,5.949181930332567,-8.277752047288491,2
-189.17365286480958,49.05645455319707,12.912207609562962,5.158490153465493,-15.4126278072806,1
-195.506314966994,49.57761040816066,-11.121447793401753,4.833245214560005,-6.678895158383421,2
-204.8762710328562,49.223424671800224,10.238151135713075,4.693820966123543,-15.2315969623262,1
-223.3991134443762,50.39302403951907,-4.043714203728546,4.360807384039029,-12.533736654860647,2
-186.1257460531979,48.893675688427365,3.7676266382424917,5.070253145176697,-11.069862081458746,1
-212.62802215855385,52.36759943452031,0.8671291236968337,5.5033552288805785,-18.71457022424222,0
-189.91661410802584,48.45060011181337,-7.690390256021402,4.632002737662215,-5.359193411700254,0
-191.1638141976029,49.19981211861718,4.579920597063766,5.03817424034521,-12.292287569563134,1
-193.13287655127598,49.2170246599064,-7.729536776464999,4.817929838659589,-7.204332390975624,0
-219.01320655813345,51.891722094419656,5.563004235181536,5.188272611395102,-19.844963008603095,0
-203.51640684255364,50.73879404882724,4.832345280975046,5.231515046147174,-16.35034385758914,0
-191.95808226866887,50.64427609789379,-6.730660548421365,5.402715937602885,-10.833855634863443,2
-222.61955778936627,50.81814773510642,11.379508942585542,4.7512817454452065,-19.98699086833147,1
-221.71600757799445,49.99520108973902,-6.894829448020267,4.226219128590389,-10.36286910910789,2
-212.78687360285483,49.27213738721672,3.435682577948065,4.373310671324829,-12.755943702661757,1
-194.59291100930955,50.592639196109644,-1.677663617382994,5.368690505241851,-12.94549632441024,0
-210.67772677140906,48.84648469783291,4.316467859796654,4.29167626170562,-12.082300627667486,1
-222.8130620413914,50.003163921546786,-10.792524415576985,4.1426031934038114,-8.774659453732474,2
-205.7802229512921,51.46711371661253,3.4417422810471274,5.414847808115385,-17.5035254974931,0
-185.95932221829275,47.83920190717921,3.636868181242759,4.67871500753936,-8.607337685305474,1
-197.20406752978434,51.95658690098526,-4.471765050706432,5.760430768691765,-14.9660081405478,2
-198.812018522301,48.82737811806083,-13.470352899917128,4.417278304082743,-4.0980573458115055,0
-209.42309590580976,49.253229441242226,-0.10139859318082756,4.424049987458486,-11.097470442416004,2
-203.83954178884346,48.87688387202167,5.1499990301984155,4.5282163572013765,-12.256174362088021,1
-186.50116955430224,49.49122620023602,1.5869854098974667,5.253096563020588,-11.523303223337402,0
-207.65684225247566,48.592551537893456,-2.976159539487282,4.193284368546132,-8.315027061034852,2
-214.01927371147028,48.93101535531886,4.560477337646912,4.222051777102165,-12.498718277842617,1
-214.00072987206957,48.95932481779107,-6.042353464738662,4.091045610303,-8.084856978993747,2
-200.6715355924141,51.75178132647059,-1.0557350872767246,5.621023307537221,-16.067663215688487,0
-185.22196073155624,48.264862672569514,3.2199739642102507,4.855644079724522,-9.373936650323444,1
-213.68111194754036,49.61082206615247,-2.5533381890780795,4.391879171341442,-11.030345591241934,2
-212.28822058302,50.084184231691474,8.256781526474892,4.757750340722723,-16.62311439213101,0
-212.55757531401827,49.52506695106249,-4.401581094738564,4.370127062573094,-10.013891847866624,2
-199.930381507032,47.86833258081451,-0.6291133413158867,4.1952467095776145,-7.377495781988853,1
-196.27877300054183,51.60931706457388,-5.204402548248498,5.649476402972688,-13.83232394742288,2
-190.94938938049825,48.5973393476796,-7.202346438629896,4.661197589605386,-5.936816527750855,0
-199.75176584033733,47.217397561791124,15.626184614518976,4.174998003695932,-12.75344161301671,0
-181.3453018887924,51.641968424775285,-0.28165455087829305,6.195010095626117,-15.445402097894224,2
-212.44559994315932,48.469071765894675,-4.706174344676679,3.9739840345508624,-7.476460650131369,1
-189.09430531297875,47.317814315162344,-11.790329718340487,4.1784240699585835,-1.018392779073931,0
-196.83553794495535,47.850744447874426,1.9204591201935113,4.319691089105538,-8.30219735159478,1
-204.03692990830152,48.96283164545656,10.996597610547997,4.632641420485617,-14.92810173642031,1
-216.1779793002247,51.3258558729493,6.153644715756936,5.072944907947827,-18.703225798781528,0
-199.78086839866046,52.327506668471095,-1.437730054037759,5.859429755885895,-17.18518706880673,0
-213.26391421010527,52.510068016582295,0.35180840506962185,5.52991352361322,-18.844382890387024,0
-177.86812136048695,50.628709262762634,-2.070308295632708,5.900274408557863,-12.256830348936196,2
-183.44573443624742,48.234761879939214,-2.9751923150790494,4.81686773772351,-6.624871476190547,0
-190.843186372206,49.446549597981345,6.8601676941332945,5.171211292851328,-13.805534578403345,1
-208.07119269307802,50.50581603300703,5.892693636286132,5.015939909041137,-16.43235279983115,0
-201.31166058774338,49.952601885878025,-12.128228449980728,4.778554549447849,-7.317665271872297,2
-205.16670808605863,52.40779875223139,-5.926145652928044,5.6607843914728955,-15.66736123010638,2
-187.8816853820701,48.89473475231153,6.503693880901772,5.052396892365514,-12.291254199281896,1
-190.17118136502245,49.055731997782594,-5.322559240652534,4.882465711232465,-7.746382516281082,0
-195.63736573754485,51.09539907062393,-6.585223873781731,5.458522077378487,-12.055678876830466,2
-179.40073578026497,49.141535906128844,-6.948476024819702,5.229821934068578,-6.86553941792686,2
-203.28761956408084,48.24120584274465,-2.1077433039889537,4.210038921895388,-7.723620722981797,2
-195.93784285777272,52.54157161101752,-2.442161526595833,6.046398373968213,-17.109469403165473,2
-200.16953831062838,47.68851378828759,0.8926230860346029,4.140812895770258,-7.619298413168845,2
-189.31994374165586,49.99047303382069,-7.721520680937486,5.227072158938941,-8.831114957126102,2
-201.9907294436877,48.83225190758216,11.574931897332617,4.655511777235566,-14.800958513680618,1
-215.93565006659202,49.50010285125075,5.994523986474325,4.394490399687708,-14.469594410845714,1
-187.01671110898081,47.20096394416161,-10.69532118355594,4.214348549868056,-1.139574478985459,0
-212.04662926583435,50.18093435186636,7.511464466432109,4.791556171096043,-16.51994478455223,0
-205.95939687554508,48.256550390639774,-8.39265982686567,4.047898993322139,-5.201041519734199,2
-190.08536685488917,49.697400673922694,-1.782138232486007,5.172991019676569,-10.699655621998819,0
-205.04863517618196,51.198443369895486,1.6322353614583707,5.31283296842942,-16.10106744070485,0
-188.14867201708833,49.28304834313565,2.804484806233145,5.139891022199609,-11.62298831731021,1
-198.10878487905143,50.54776546249802,-5.614926487147254,5.189064372370599,-11.307752016493415,0
-198.11857237250283,50.03728758140859,-7.225343672358163,4.975942997988317,-9.465536569593228,0
-185.49560828831977,48.44727244022827,6.6221186863812935,4.961034607392728,-11.235977298342267,1
-214.3309579267213,51.57353363066585,5.203235453528884,5.210771627895824,-18.79906824001788,0
-197.99116640159218,47.553396651821764,0.8866903643816215,4.1582840039110796,-7.230300911498436,2
-186.09567654075727,48.08170830884939,-6.140633053365545,4.63416548780265,-5.035399279213605,0
-195.264517540189,49.932296555897814,6.340945167034873,5.207854083591624,-14.852356244911434,1
-216.4054101169415,49.15762470675595,-12.889382924095184,3.9982578575799463,-5.731863565155576,2
-208.76762586523682,52.4152486176285,-0.22289594509561916,5.62738235151785,-18.22310966511698,0
-220.0770853523644,49.94952826295715,4.009927877493808,4.406634276774106,-14.804740029362996,1
-180.89993292022052,48.79893985609107,-5.043099265161848,5.08013060880365,-6.944254050013327,1
-186.8479392955838,49.200121153202836,8.689612892711281,5.2284523693288225,-13.872427302783333,1
-219.54953659364378,50.85175281702518,-8.304579993270242,4.595958014928086,-11.639721414474103,2
-181.57908030907953,47.556715589881605,-4.361576707101583,4.6026978816223005,-4.427797378568465,0
-177.531838472715,50.646384624629476,-1.4337057389509866,5.925955302414542,-12.553759068800662,2
-198.62043671077018,50.15647788219371,12.716972571306794,5.272325506459463,-18.176909888917294,1
-208.49715322051918,47.72797430851119,-2.003021884490402,3.856181064770844,-6.787542346793138,1
-196.2594827280422,47.503282508577605,-8.224084092812173,4.071516948989836,-3.205987918438844,2
-184.2679005012452,47.401846610912834,8.154181562067542,4.628394029412073,-9.457889541193868,1
-201.83069958849956,50.28268239936429,4.193624669202406,5.1048436368390915,-14.980956612638622,0
-219.73201332355902,49.103295320265524,-6.318288635433753,3.961936089048364,-8.503500832414009,2
-173.7781989272511,46.79178425068158,-12.938762746402379,4.445237619673623,1.2185256847807246,1
-191.74294019118474,49.35373505602209,-5.209581140179255,4.9464267301966975,-8.529572409039218,0
-209.89490703798324,49.42006601452182,5.5117121597138095,4.547056706634497,-13.864923611213788,1
-212.50636303658328,51.34761929304323,5.225826235496351,5.183543707835314,-18.22814716769869,0
-187.31499414074207,49.054200702480315,5.139179635065288,5.111564180399439,-12.057651555900993,1
-194.57441566636567,50.44887197244761,-8.442760441086694,5.224691611518137,-9.760482689035019,2
-203.49118152130166,48.19873518610712,3.96733113886399,4.269230931476855,-10.199819685195289,1
-189.26068245043973,47.921181216094766,-9.25358913983535,4.4332506604985715,-3.46970430087043,0
-216.3528323363775,48.74322563779811,-0.27986484078482865,4.01377631972497,-10.111375245086101,2
-217.33777715934946,49.14250984505816,-7.78284625174169,4.031903118206305,-7.887700271594634,2
-186.85285105906672,48.962921961273295,3.9217347439775256,5.075506625852789,-11.318934839284648,1
-223.53548933653707,50.42476564144915,-9.989493606329972,4.28869328849193,-10.100004057565378,2
-195.93583268323144,50.213798052359486,11.762512397619105,5.365001358544639,-17.807254705375097,1
-205.65942722251944,48.08252642884002,4.026699848374678,4.158649880705338,-10.03868934334762,1
-190.8078401188049,53.49916107914398,2.177607418230152,6.6275767798816325,-21.055520826214572,2
-196.35410150152086,49.11939522359152,-9.263269635589854,4.6599948964251245,-6.450821977373684,0
-212.14224457389773,48.844909297555986,4.4086376805148495,4.246495726472718,-12.17061339096926,1
-184.03409629485202,47.03613989632041,-9.56097230792897,4.261149441721407,-1.135385114670775,0
-190.03331250709095,49.93964974566533,0.6092404839672805,5.297433142666091,-12.259328381154731,0
-184.69121223284083,47.64707764785319,2.242383177085341,4.627727453233744,-7.535052269899653,1
-211.01811069732238,48.947756594657065,1.9806195149573984,4.287635160112544,-11.338786355520662,1
-208.24603276962125,48.08622489996319,-11.931084594866446,3.8650932253110644,-3.401581113973898,2
-183.9515675535995,48.52524541229946,-1.5497450388955274,4.928967152569663,-7.906645633060354,0
-193.5818859067403,49.55668017697382,-1.9757830896997541,5.008271895190255,-10.423904599214346,1
-180.1890712896074,48.28036672566322,5.211993836586578,5.04565093556296,-10.068432785531602,1
-181.83503387232602,48.032113116590295,-4.867476193405375,4.765982095927596,-5.306002371493487,1
-207.42378063567782,50.97122522401286,2.692060538206605,5.167611873448045,-16.117127457966717,0
-215.66904713640253,51.19525818064638,4.7294934576213965,5.020851004676728,-17.78598439817597,0
-214.4651910566769,48.76354030308609,-1.329870432331226,4.066371172583065,-9.645928968505132,2
-187.4232745913147,48.89093274141224,4.417704388740557,5.037342454877726,-11.385084383489353,1
-199.696243108815,51.7258553876794,-6.324504973457726,5.571172231545199,-13.74830188876543,2
-216.17102408605874,49.540613266459104,-2.9980890574828822,4.281703221800918,-10.772710026548198,2
-212.137053826016,49.04730959861826,4.989703219703316,4.330267136792848,-12.87672704956264,1
-205.5698136391773,51.29209409208812,1.3693522803102036,5.328079599995898,-16.22216721324166,0
-186.22572433885563,48.53867216436375,5.274544408621196,4.954353737190505,-10.901435444414567,1
-219.98999176183014,50.09786957317163,-7.845781227400881,4.3059335781325565,-10.132639486373014,2
-192.734336484271,48.884413398240525,-8.788048082674369,4.691613446692169,-5.985464560629748,0
-195.8782160724112,50.97639224037286,-7.059312108798506,5.400049349319502,-11.593173607921994,2
-191.66213929385222,49.20151220130662,11.799285110326627,5.12003421911914,-15.362978768281007,1
-203.56142138288095,48.684298462148334,10.755540816193621,4.53995299762786,-14.174815561961456,0
-179.26061142688806,48.70041279639534,-8.08659086618999,5.05370475045772,-5.375295201734426,2
-207.17898593863418,48.524565215846245,1.824811441786904,4.247154365471118,-10.17040800868986,1
-189.00252774936087,49.38085035096608,10.160001996193415,5.248450460922091,-14.982885140715712,1
-192.35743949981617,50.31520471206917,-1.1377934623673036,5.341957664723216,-12.460840177209828,0
-187.90548862883227,47.93335840645195,1.2927392802233961,4.621650719143134,-7.902209324515079,1
-208.66509269791453,50.5990940526263,5.485627204103673,5.026837797851839,-16.494344662844497,0
-219.7741260817567,49.16220552256681,-0.2811959582579593,4.063646624715845,-11.188687649394122,1
-181.56152134637748,50.74243145850272,-2.541898932566693,5.820978145514504,-12.45024813799436,2
-181.42001886666117,46.205005424662545,-10.899846012314672,4.01365963607844,1.4172792176456794,0
-219.0426447084202,49.72181471113151,5.723895773104843,4.376690003190495,-14.972585818764252,1
-227.97687640599744,50.64786185455097,9.79261757192912,4.498576895229221,-19.12284477852562,1
-215.71324872110267,49.360981715303176,5.589321247056008,4.343902597356593,-13.973617738858694,1
-188.86390564386946,51.07206592571641,-4.554277950571703,5.688967529261574,-12.615210379591524,2
-211.20816946435588,51.84572620120049,1.8249046905248767,5.365141526720456,-17.879257979982693,0
-194.53846701147177,49.285588847843506,-5.854935843651892,4.824770134905818,-8.202972350741403,0
-203.9218631333763,48.35736818340913,1.661005432074199,4.284246950682373,-9.602664081252906,1
-188.468270592269,47.97975577729075,-8.557407238076319,4.489323666993418,-3.868431263663213,0
-205.73328258170227,51.31479629850706,2.0422585885504088,5.340492524484621,-16.563952213208026,0
-195.02804697966036,49.61298564170687,11.274356943160502,5.1618040286023925,-16.20007464783214,1
-200.95111013934525,50.48372677422076,3.6415891007518484,5.200272473557908,-15.173835317061295,0
-215.72713393991523,51.98015561299188,2.947094382742599,5.289142663096674,-18.822760070273105,0
-189.2498179822996,47.11325530256899,-13.8699183938628,4.069044127115155,0.32003710589454837,0
-180.441640937508,51.204461240119336,-1.19244465438419,6.047187910766566,-14.031773634846216,2
-189.8841332930867,51.54775605496935,-3.2904046172815216,5.852180114617447,-14.26911673873901,2
-183.70307578110118,48.02919894145579,-0.4864590676811331,4.765189535286403,-7.217076711731902,1
-193.5194901632779,48.03037469441934,-12.595743021101867,4.296069632839045,-2.461000591151561,0
-200.7974948849267,50.40848481611266,4.7274498712303705,5.191456705291707,-15.455502421165686,0
-207.28551341607047,48.47865518056213,-7.066114813856118,4.107390653227025,-6.31500632823416,2
-206.40889921024356,48.26769892051131,-10.038549420889042,4.015937198032754,-4.547617313527173,2
-200.86028712695625,52.72938126507544,-3.5339558594524343,5.948078752941006,-17.254143324321213,2
-212.3414886417611,49.32815300889435,5.108613202881837,4.430665085359254,-13.573885003299447,1
-210.2906052366926,54.10827215776919,-4.958271540499655,6.1504067420663375,-20.133826304983018,0
-176.4108073190817,51.29553944569781,0.46053126193999483,6.229601571139587,-14.791436497187414,2
-199.19425757518366,46.85968154018005,-5.205223723341144,3.7790847255725555,-3.12140599441138,1
-204.96070158202795,48.49738603777804,-0.6783394922392977,4.272817234690342,-8.971172136671347,2
-220.37307874120157,50.13827777052147,4.480125071810731,4.474381059039251,-15.443841860400394,1
-208.59512518962237,49.92798581168613,8.14017504371243,4.813237929207727,-16.084579089004002,0
-193.208863729149,50.08384487266267,-2.4560629605717006,5.210972377254096,-11.408062872275547,0
-210.70243232783832,49.46233166247466,-5.5935686785578635,4.38869150243643,-9.300536825840602,2
-211.0614056701718,49.98894214965924,8.360366706160967,4.761851505269604,-16.405592854390676,0
-181.49110947237938,48.74385045577821,1.0103050478334608,5.122176278551492,-9.396586968808435,0
-212.6007716076319,49.4061179555105,4.838331044532412,4.448131817867462,-13.64666630296339,1
-207.37879846796505,49.999039235076026,8.971973675841001,4.8890688526379025,-16.55366098992789,0
-180.34164351806345,50.5832607876151,-2.8550515786681374,5.79532669948138,-11.911405532723442,2
-193.53509267014806,49.84293544253497,-4.010254415825695,5.089680044076705,-10.214909244312608,0
-211.68910314692042,53.33770697901031,-0.4605374281174013,5.878319917517932,-20.32908493122751,0
-218.49954784747698,51.931040774368405,3.079142471429276,5.185763673081202,-18.866966070719368,0
-202.60445841704527,48.361671489293386,5.230610173050123,4.374952736672103,-11.072280784374446,1
-193.49067241566289,47.22285917540414,-6.829820753913954,4.071811278823707,-3.0560497695443734,2
